date,gross_ret,cost_ret,gross_leverage,n_long,n_short,portfolio_turnover,net_ret,equity,cum_ret
2021-03-12,0.0061346577785665645,0.0,0.9999999999999999,3,4,0.5333333333333333,0.0061346577785665645,1109033.1848158902,0.10903318481589008
2021-03-15,-0.007760439703322415,0.0,1.0,3,5,0.19999999999999998,-0.007760439703322415,1100426.5996561428,0.10042659965614287
2021-03-16,-0.01781930326598551,0.0,0.9999999999999999,3,4,0.44999999999999996,-0.01781930326598551,1080817.7643549126,0.08081776435491261
2021-03-17,0.00019416484410899118,0.0,1.0,4,5,1.0,0.00019416484410899118,1081027.6211676388,0.08102762116763884
2021-03-18,0.0,0.0,0.0,0,0,0.0,0.0,1081027.6211676388,0.08102762116763884
2021-03-19,0.0,0.0,0.0,0,0,0.0,0.0,1081027.6211676388,0.08102762116763884
2021-03-22,0.0,0.0,0.0,0,0,1.0,0.0,1081027.6211676388,0.08102762116763884
2021-03-23,0.01267185428124935,0.0,0.9999999999999999,3,2,0.33333333333333337,0.01267185428124935,1094726.2456570808,0.09472624565708077
2021-03-24,0.019216314745726916,0.0,0.9999999999999999,3,3,1.0,0.019216314745726916,1115762.8497540352,0.11576284975403528
2021-03-25,0.0,0.0,0.0,0,0,0.0,0.0,1115762.8497540352,0.11576284975403528
2021-03-26,0.0,0.0,0.0,0,0,0.0,0.0,1115762.8497540352,0.11576284975403528
2021-03-29,0.0,0.0,0.0,0,0,0.0,0.0,1115762.8497540352,0.11576284975403528
2021-03-30,0.0,0.0,0.0,0,0,0.0,0.0,1115762.8497540352,0.11576284975403528
2021-03-31,0.0,0.0,0.0,0,0,0.0,0.0,1115762.8497540352,0.11576284975403528
2021-04-01,0.0,0.0,0.0,0,0,0.0,0.0,1115762.8497540352,0.11576284975403528
2021-04-06,0.0,0.0,0.0,0,0,0.0,0.0,1115762.8497540352,0.11576284975403528
2021-04-07,0.0,0.0,0.0,0,0,0.0,0.0,1115762.8497540352,0.11576284975403528
2021-04-08,0.0,0.0,0.0,0,0,0.0,0.0,1115762.8497540352,0.11576284975403528
2021-04-09,0.0,0.0,0.0,0,0,0.0,0.0,1115762.8497540352,0.11576284975403528
2021-04-12,0.0,0.0,0.0,0,0,0.0,0.0,1115762.8497540352,0.11576284975403528
2021-04-13,0.0,0.0,0.0,0,0,0.0,0.0,1115762.8497540352,0.11576284975403528
2021-04-14,0.0,0.0,0.0,0,0,0.0,0.0,1115762.8497540352,0.11576284975403528
2021-04-15,0.0,0.0,0.0,0,0,1.0,0.0,1115762.8497540352,0.11576284975403528
2021-04-16,-0.00436361560328119,0.0,1.0,4,4,0.19999999999999998,-0.00436361560328119,1110894.0895732872,0.11089408957328728
2021-04-19,-0.008919801982047702,0.0,1.0,5,4,0.24999999999999997,-0.008919801982047702,1100985.1342712662,0.10098513427126621
2021-04-20,0.000801746360946871,0.0,0.9999999999999999,5,3,0.5333333333333333,0.000801746360946871,1101867.8450961248,0.10186784509612479
2021-04-21,-0.0019160566506400227,0.0,0.9999999999999999,4,3,0.24999999999999997,-0.0019160566506400227,1099756.603883402,0.0997566038834019
2021-04-22,-0.014764920459740108,0.0,1.0,4,4,0.24999999999999997,-0.014764920459740108,1083518.7851019895,0.08351878510198962
2021-04-23,0.003104577176174012,0.0,0.9999999999999999,3,4,0.0,0.003104577176174012,1086882.6527921732,0.08688265279217311
2021-04-26,-0.005531575908434061,0.0,0.9999999999999999,3,4,0.6666666666666666,-0.005531575908434061,1080870.478894693,0.08087047889469301
2021-04-27,0.004489883631544382,0.0,1.0,2,6,0.6666666666666667,0.004489883631544382,1085723.461565702,0.0857234615657021
2021-04-28,-0.015640163758233083,0.0,0.9999999999999999,3,4,0.5333333333333333,-0.015640163758233083,1068742.5688306587,0.06874256883065866
2021-04-29,-0.004926069406167862,0.0,0.9999999999999999,3,5,0.1666666666666667,-0.004926069406167862,1063477.8687592729,0.06347786875927275
2021-04-30,0.001246422320494896,0.0,1.0,3,6,0.5833333333333334,0.001246422320494896,1064803.4113122467,0.06480341131224665
2021-05-04,-0.004505876595741818,0.0,1.0,4,5,0.19999999999999998,-0.004505876595741818,1060005.5385421487,0.06000553854214874
2021-05-05,0.006315813986805619,0.0,1.0,5,5,0.6,0.006315813986805619,1066700.3363485646,0.06670033634856454
2021-05-06,0.006702786587534662,0.0,0.9999999999999999,4,3,0.0,0.006702786587534662,1073850.2010559603,0.0738502010559603
2021-05-07,0.007762835451484826,0.0,0.9999999999999999,4,3,0.9166666666666666,0.007762835451484826,1082186.3234663017,0.08218632346630161
2021-05-10,-0.0011547130559684633,0.0,0.9999999999999999,3,2,0.6666666666666667,-0.0011547130559684633,1080936.7087896045,0.08093670878960446
2021-05-11,-0.007558787372482047,0.0,0.9999999999999999,2,3,0.33333333333333337,-0.007558787372482047,1072766.1380447533,0.07276613804475329
2021-05-12,0.008781397308872785,0.0,1.0,2,2,0.6666666666666667,0.008781397308872785,1082186.5237224293,0.0821865237224293
2021-05-13,0.006737381390627831,0.0,0.9999999999999999,3,3,0.24999999999999997,0.006737381390627831,1089477.627068545,0.0894776270685449
2021-05-14,-0.0029485157968421145,0.0,0.9999999999999999,3,4,0.44999999999999996,-0.0029485157968421145,1086265.2850748273,0.08626528507482734
2021-05-17,-0.00019955039643804792,0.0,1.0,4,5,0.5333333333333333,-0.00019955039643804792,1086048.5204065538,0.08604852040655375
2021-05-18,0.001804204911333429,0.0,1.0,6,4,0.3666666666666667,0.001804204911333429,1088007.9744810176,0.0880079744810176
2021-05-19,-0.00588996323948573,0.0,1.0,5,5,0.0,-0.00588996323948573,1081599.647507057,0.08159964750705706
2021-05-20,0.001795643313576378,0.0,1.0,5,5,0.6,0.001795643313576378,1083541.8146820697,0.08354181468206967
2021-05-21,-0.015903646449069907,0.0,0.9999999999999999,3,4,0.5833333333333333,-0.015903646449069907,1066309.5487485824,0.0663095487485823
2021-05-24,-0.009443793538826545,0.0,1.0,2,3,0.8333333333333334,-0.009443793538826545,1056239.5415217213,0.05623954152172139
2021-05-25,0.023611546986235216,0.0,1.0,1,2,0.0,0.023611546986235216,1081178.9910850811,0.08117899108508109
2021-05-26,0.01749842822680009,0.0,1.0,1,2,0.5,0.01749842822680009,1100097.9240609074,0.10009792406090745
2021-05-27,-0.00898223378054494,0.0,1.0,2,2,0.6666666666666667,-0.00898223378054494,1090216.5873255,0.09021658732550009
2021-05-28,0.005281792261553823,0.0,0.9999999999999999,3,3,0.0,0.005281792261553823,1095974.8848598534,0.0959748848598534
2021-05-31,-0.003343067593052455,0.0,0.9999999999999999,3,3,0.49999999999999994,-0.003343067593052455,1092310.966739479,0.09231096673947903
2021-06-01,0.004174051609818666,0.0,1.0,4,4,0.49999999999999994,0.004174051609818666,1096870.3290886206,0.09687032908862059
2021-06-02,0.007532979925305364,0.0,0.9999999999999999,3,3,0.6666666666666666,0.007532979925305364,1105133.0312583083,0.10513303125830831
2021-06-04,0.006792993413357836,0.0,0.9999999999999999,2,3,0.24999999999999997,0.006792993413357836,1112640.1926605303,0.11264019266053027
2021-06-07,0.010809919290721878,0.0,1.0,2,4,0.24999999999999997,0.010809919290721878,1124667.7433428038,0.12466774334280384
2021-06-08,-0.0034110451200094483,0.0,0.9999999999999999,2,3,0.0,-0.0034110451200094483,1120831.4509252424,0.12083145092524239
2021-06-09,0.009970916946759676,0.0,0.9999999999999999,2,3,1.0,0.009970916946759676,1132007.168233734,0.13200716823373404
2021-06-10,-0.007616980602589215,0.0,1.0,3,2,0.6666666666666666,-0.007616980602589215,1123384.6915913057,0.12338469159130572
2021-06-11,-0.0074464637289895315,0.0,0.9999999999999999,3,3,0.5833333333333333,-0.0074464637289895315,1115019.4482316691,0.1150194482316691
2021-06-14,-0.001282460151373806,0.0,1.0,3,4,0.5,-0.001282460151373806,1113589.480221305,0.1135894802213051
2021-06-15,-0.0020520355218060504,0.0,1.0,4,4,0.44999999999999996,-0.0020520355218060504,1111304.3550511815,0.11130435505118141
2021-06-16,-0.003017961903318097,0.0,0.9999999999999999,3,5,0.44999999999999996,-0.003017961903318097,1107950.4808446455,0.10795048084464542
2021-06-17,-0.01576655769126628,0.0,1.0,4,4,0.24999999999999997,-0.01576655769126628,1090481.9156693423,0.09048191566934216
2021-06-18,-0.0025691327712619866,0.0,0.9999999999999999,3,4,0.25,-0.0025691327712619866,1087680.3228433274,0.08768032284332739
2021-06-21,0.009521496036983615,0.0,0.9999999999999999,3,4,0.24999999999999997,0.009521496036983615,1098036.666726785,0.0980366667267849
2021-06-22,0.00924869404397849,0.0,1.0,4,4,0.0,0.00924869404397849,1108192.071906411,0.10819207190641111
2021-06-23,0.005510445730294911,0.0,1.0,4,4,0.25,0.005510445730294911,1114298.7041773947,0.11429870417739485
2021-06-24,-0.009280589424739541,0.0,1.0,4,4,0.75,-0.009280589424739541,1103957.355407405,0.10395735540740492
2021-06-25,0.0016342667361345005,0.0,0.9999999999999999,3,3,0.6666666666666667,0.0016342667361345005,1105761.5161914583,0.10576151619145824
2021-06-28,0.013818950285486048,0.0,1.0,2,2,0.33333333333333337,0.013818950285486048,1121041.9796113116,0.12104197961131158
2021-06-29,-0.0008041635214682446,0.0,0.9999999999999999,3,2,0.24999999999999997,-0.0008041635214682446,1120140.4785452737,0.12014047854527354
2021-06-30,-0.004654327699330094,0.0,1.0,4,2,0.25,-0.004654327699330094,1114926.9776888394,0.11492697768883953
2021-07-01,-0.002301629739268049,0.0,1.0,4,2,0.33333333333333337,-0.002301629739268049,1112360.8285998788,0.11236082859987873
2021-07-02,-0.0006970673001722345,0.0,1.0,4,3,0.5333333333333333,-0.0006970673001722345,1111585.4382402692,0.11158543824026923
2021-07-05,0.0018625766073608826,0.0,0.9999999999999999,5,2,0.8666666666666667,0.0018625766073608826,1113655.8512746184,0.11365585127461841
2021-07-06,-0.0011765410121534342,0.0,0.9999999999999999,4,3,0.0,-0.0011765410121534342,1112345.5894921692,0.11234558949216922
2021-07-07,0.0053113071335730245,0.0,0.9999999999999999,4,3,0.5,0.0053113071335730245,1118253.5985566375,0.11825359855663753
2021-07-08,0.006861751124877968,0.0,1.0,4,4,0.44999999999999996,0.006861751124877968,1125926.7764444326,0.1259267764444325
2021-07-09,-0.0028799396916548317,0.0,1.0,4,5,0.19999999999999998,-0.0028799396916548317,1122684.1752310533,0.12268417523105324
2021-07-12,-0.0022011351756522695,0.0,1.0,5,5,0.2,-0.0022011351756522695,1120212.995601804,0.1202129956018041
2021-07-13,0.0005479429982871101,0.0,0.9999999999999999,5,5,0.39999999999999997,0.0005479429982871101,1120826.8084693342,0.12082680846933425
2021-07-14,-8.970865467565481e-05,0.0,1.0,4,4,0.25,-8.970865467565481e-05,1120726.260604222,0.12072626060422209
2021-07-15,0.0008283701409791955,0.0,1.0,4,4,0.0,0.0008283701409791955,1121654.636774718,0.121654636774718
2021-07-16,0.0069280172917994265,0.0,1.0,4,4,0.19999999999999998,0.0069280172917994265,1129425.4794937202,0.12942547949372019
2021-07-19,0.013064271713593034,0.0,0.9999999999999999,5,4,0.19999999999999998,0.013064271713593034,1144180.600838081,0.14418060083808104
2021-07-20,0.004063595840973044,0.0,1.0,4,4,0.5,0.004063595840973044,1148830.0883689686,0.1488300883689686
2021-07-21,0.00770838232081987,0.0,1.0,4,2,0.5,0.00770838232081987,1157685.7099117779,0.15768570991177788
2021-07-22,-0.01059049832915282,0.0,1.0,2,2,0.33333333333333337,-0.01059049832915282,1145425.241335273,0.14542524133527301
2021-07-23,-0.004127862097133412,0.0,1.0,2,3,0.39999999999999997,-0.004127862097133412,1140697.0838964651,0.14069708389646518
2021-07-26,0.00463477907217078,0.0,1.0,2,5,0.33333333333333337,0.00463477907217078,1145983.9628685948,0.14598396286859483
2021-07-27,-0.000504599161019769,0.0,0.9999999999999999,3,5,0.33333333333333337,-0.000504599161019769,1145405.7003223891,0.1454057003223892
2021-07-28,0.0029603038359081787,0.0,1.0,2,5,0.8666666666666666,0.0029603038359081787,1148796.4492107248,0.14879644921072477
2021-07-29,-0.0025185051743199633,0.0,0.9999999999999999,3,4,0.0,-0.0025185051743199633,1145903.199409147,0.1459031994091471
2021-07-30,0.0026284853502945484,0.0,0.9999999999999999,3,4,0.5,0.0026284853502945484,1148915.1891816496,0.1489151891816496
2021-08-02,0.001288944334945058,0.0,0.9999999999999999,3,2,0.33333333333333337,0.001288944334945058,1150396.0769060778,0.1503960769060777
2021-08-03,0.004992718114609773,0.0,0.9999999999999999,3,3,0.24999999999999997,0.004992718114609773,1156139.6802382227,0.15613968023822267
2021-08-04,-0.011334890709465176,0.0,0.9999999999999999,3,4,0.5833333333333333,-0.011334890709465176,1143034.9633178464,0.1430349633178465
2021-08-05,0.0062996881736099904,0.0,1.0,4,6,0.19999999999999998,0.0062996881736099904,1150235.7271582827,0.1502357271582826
2021-08-06,0.0033129331559204945,0.0,1.0000000000000002,5,6,0.36666666666666664,0.0033129331559204945,1154046.3812359096,0.15404638123590964
2021-08-09,-0.01204485729645667,0.0,1.0,4,6,0.0,-0.01204485729645667,1140146.057260431,0.14014605726043095
2021-08-10,-0.0024771527677358482,0.0,1.0,4,6,0.1666666666666667,-0.0024771527677358482,1137321.741299065,0.13732174129906505
2021-08-11,-0.01019743038842785,0.0,1.0,4,5,0.44999999999999996,-0.01019743038842785,1125723.9820129224,0.12572398201292234
2021-08-12,0.004573392071662547,0.0,0.9999999999999999,3,5,0.39999999999999997,0.004573392071662547,1130872.3591471408,0.1308723591471408
2021-08-13,-0.003408975764620329,0.0,0.9999999999999999,3,3,0.33333333333333337,-0.003408975764620329,1127017.2426819291,0.12701724268192915
2021-08-16,-0.013944755852925372,0.0,0.9999999999999999,3,2,0.0,-0.013944755852925372,1111301.2623906925,0.11130126239069238
2021-08-17,0.009943261257075304,0.0,0.9999999999999999,3,2,0.0,0.009943261257075304,1122351.221177961,0.12235122117796093
2021-08-18,0.005462158441737798,0.0,0.9999999999999999,3,2,0.6666666666666667,0.005462158441737798,1128481.6813753129,0.1284816813753129
2021-08-19,0.015194507922964376,0.0,1.0,2,3,0.0,0.015194507922964376,1145628.40522389,0.14562840522388987
2021-08-20,0.00891811754764459,0.0,1.0,2,3,0.24999999999999997,0.00891811754764459,1155845.2540075972,0.1558452540075972
2021-08-23,-0.005255038724884753,0.0,1.0,2,4,0.5,-0.005255038724884753,1149771.242437813,0.14977124243781303
2021-08-24,7.245425106328085e-05,0.0,1.0,2,4,0.5,7.245425106328085e-05,1149854.548252078,0.1498545482520781
2021-08-25,0.00878194578245528,0.0,1.0,4,4,0.24999999999999997,0.00878194578245528,1159952.5085525373,0.1599525085525373
2021-08-26,-0.008057864725800237,0.0,0.9999999999999999,4,3,0.0,-0.008057864725800237,1150605.7681502681,0.15060576815026816
2021-08-27,0.0004920517720670612,0.0,0.9999999999999999,4,3,0.5333333333333333,0.0004920517720670612,1151171.925757437,0.1511719257574371
2021-08-30,-0.013594132859724831,0.0,1.0,5,3,0.39999999999999997,-0.013594132859724831,1135522.7416543053,0.13552274165430522
2021-08-31,6.753943103410287e-05,0.0,0.9999999999999999,3,3,0.8333333333333333,6.753943103410287e-05,1135599.434214203,0.13559943421420284
2021-09-01,-0.0036964283235349548,0.0,0.9999999999999999,4,3,0.24999999999999997,-0.0036964283235349548,1131401.772301383,0.13140177230138317
2021-09-02,-0.012378866182120044,0.0,1.0,4,4,0.0,-0.012378866182120044,1117396.3011638508,0.1173963011638508
2021-09-03,0.0007634421163802696,0.0,1.0,4,4,0.24999999999999997,0.0007634421163802696,1118249.368560847,0.118249368560847
2021-09-06,-0.003753473026597601,0.0,0.9999999999999999,4,3,0.24999999999999997,-0.003753473026597601,1114052.049718944,0.1140520497189439
2021-09-07,0.0010183524002852495,0.0,1.0,4,4,0.19999999999999998,0.0010183524002852495,1115186.5472978177,0.11518654729781774
2021-09-08,-0.009981760785177016,0.0,1.0,4,5,0.39999999999999997,-0.009981760785177016,1104055.0219518435,0.10405502195184346
2021-09-09,-0.003975522640375,0.0,1.0,5,4,0.1666666666666667,-0.003975522640375,1099665.8262158541,0.09966582621585407
2021-09-10,0.0012382720310036798,0.0,1.0,6,4,0.41666666666666674,0.0012382720310036798,1101027.5116519078,0.10102751165190771
2021-09-13,-0.01873229269778226,0.0,0.9999999999999999,5,4,0.5,-0.01873229269778226,1080402.7420353333,0.08040274203533326
2021-09-14,-0.01967351337733253,0.0,0.9999999999999999,5,2,0.0,-0.01967351337733253,1059147.4242369945,0.059147424236994484
2021-09-15,-0.015916404759424775,0.0,0.9999999999999999,5,2,0.39999999999999997,-0.015916404759424775,1042289.6051329363,0.042289605132936225
2021-09-16,0.030734319567396258,0.0,0.9999999999999999,3,2,0.0,0.030734319567396258,1074323.6669388672,0.07432366693886716
2021-09-17,-0.0017257213228169437,0.0,0.9999999999999999,3,2,0.33333333333333337,-0.0017257213228169437,1072469.683679224,0.07246968367922402
2021-09-20,0.028403542248703745,0.0,0.9999999999999999,3,3,1.0,0.028403542248703745,1102931.6216500606,0.10293162165006065
2021-09-21,0.0,0.0,0.0,0,0,1.0,0.0,1102931.6216500606,0.10293162165006065
2021-09-22,-0.013643565405082714,0.0,0.9999999999999999,5,3,0.0,-0.013643565405082714,1087883.7019327441,0.08788370193274408
2021-09-23,0.006347562968054365,0.0,0.9999999999999999,5,3,0.5333333333333333,0.006347562968054365,1094789.1122326823,0.09478911223268227
2021-09-24,-0.0004982382396298557,0.0,1.0,4,2,0.24999999999999997,-0.0004982382396298557,1094243.6464326375,0.0942436464326375
2021-09-27,-0.0033138939380333485,0.0,0.9999999999999999,3,2,0.33333333333333337,-0.0033138939380333485,1090617.439045993,0.09061743904599284
2021-09-28,0.018664732625343516,0.0,1.0,2,2,1.0,0.018664732625343516,1110973.521942323,0.11097352194232313
2021-09-29,-0.001994507673692525,0.0,1.0,2,1,0.8333333333333334,-0.001994507673692525,1108757.67672754,0.10875767672754
2021-09-30,-0.013990323514881638,0.0,0.9999999999999999,3,2,0.0,-0.013990323514881638,1093245.7981305132,0.09324579813051326
2021-10-01,-0.0017915727832381785,0.0,0.9999999999999999,3,2,0.0,-0.0017915727832381785,1091287.1687131932,0.09128716871319309
2021-10-04,-0.019245400894041458,0.0,0.9999999999999999,3,2,0.33333333333333337,-0.019245400894041458,1070284.9096607843,0.07028490966078427
2021-10-05,-0.007994274672324478,0.0,0.9999999999999999,3,3,0.5833333333333333,-0.007994274672324478,1061728.7581153119,0.061728758115311866
2021-10-06,4.716581798773489e-05,0.0,0.9999999999999999,4,3,0.49999999999999994,4.716581798773489e-05,1061778.8354206695,0.06177883542066942
2021-10-07,0.012415648859429584,0.0,0.9999999999999999,3,4,0.24999999999999997,0.012415648859429584,1074961.5086076264,0.07496150860762651
2021-10-08,0.00471328337023201,0.0,1.0,4,4,0.39999999999999997,0.00471328337023201,1080028.1068097863,0.08002810680978634
2021-10-11,0.0011847279370533097,0.0,1.0,5,5,0.4,0.0011847279370533097,1081307.6462807267,0.08130764628072673
2021-10-12,0.005863588185720419,0.0,1.0,4,5,0.39999999999999997,0.005863588185720419,1087647.9890205876,0.08764798902058768
2021-10-13,0.010936371111093407,0.0,0.9999999999999999,4,3,0.0,0.010936371111093407,1099542.9110667515,0.0995429110667514
2021-10-14,-0.0052103991321400716,0.0,0.9999999999999999,4,3,0.24999999999999997,-0.0052103991321400716,1093813.8536371784,0.09381385363717842
2021-10-15,-0.004825309618959717,0.0,1.0,4,4,0.49999999999999994,-0.004825309618959717,1088535.8631278716,0.08853586312787165
2021-10-18,0.005611370283434559,0.0,0.9999999999999999,3,3,0.3333333333333333,0.005611370283434559,1094644.0409226804,0.0946440409226803
2021-10-19,0.02115382566001463,0.0,0.9999999999999999,3,3,0.33333333333333337,0.02115382566001463,1117799.9501241324,0.11779995012413247
2021-10-20,-0.0031159944656364846,0.0,0.9999999999999999,3,2,0.0,-0.0031159944656364846,1114316.891665857,0.11431689166585701
2021-10-21,0.038544141814226,0.0,0.9999999999999999,3,2,0.5,0.038544141814226,1157267.2799642135,0.1572672799642134
2021-10-22,-0.006129924086844022,0.0,0.9999999999999999,3,2,0.3333333333333333,-0.006129924086844022,1150173.3193898445,0.15017331938984446
2021-10-25,-0.005897895457813504,0.0,0.9999999999999999,3,2,0.7333333333333333,-0.005897895457813504,1143389.7173937168,0.14338971739371686
2021-10-26,0.0038200497540897566,0.0,0.9999999999999999,5,3,0.0,0.0038200497540897566,1147757.5230024755,0.14775752300247547
2021-10-27,4.689041252471334e-05,0.0,0.9999999999999999,5,3,0.24999999999999997,4.689041252471334e-05,1147811.3418262075,0.14781134182620748
2021-10-28,0.003017775886843826,0.0,1.0,5,4,0.4,0.003017775886843826,1151275.1792162166,0.15127517921621658
2021-10-29,-0.0003656540441287824,0.0,1.0,5,5,0.6,-0.0003656540441287824,1150854.2107910311,0.15085421079103112
2021-11-02,0.020412567152081455,0.0,0.9999999999999999,5,3,0.24999999999999997,0.020412567152081455,1174346.0996510587,0.17434609965105863
2021-11-03,0.004211846789464544,0.0,0.9999999999999999,5,4,0.4166666666666667,0.004211846789464544,1179292.2655005942,0.17929226550059418
2021-11-04,-0.006016164243358815,0.0,1.0,6,3,0.14285714285714285,-0.006016164243358815,1172197.44954042,0.17219744954041993
2021-11-05,-0.006775714916822972,0.0,0.9999999999999999,7,3,0.5357142857142857,-0.006775714916822972,1164254.973796107,0.1642549737961072
2021-11-08,-0.0044565010747670995,0.0,1.0,5,4,0.0,-0.0044565010747670995,1159066.4702540818,0.15906647025408183
2021-11-09,0.00663103187651089,0.0,1.0,5,4,0.24999999999999997,0.00663103187651089,1166752.2769653315,0.16675227696533157
2021-11-10,-0.004497145556000857,0.0,0.9999999999999999,5,3,0.0,-0.004497145556000857,1161505.222148023,0.1615052221480231
2021-11-12,0.008278485785630951,0.0,0.9999999999999999,5,3,0.19999999999999998,0.008278485785630951,1171120.7266195118,0.17112072661951183
2021-11-15,0.003643682674954291,0.0,0.9999999999999999,4,3,0.24999999999999997,0.003643682674954291,1175387.9189213752,0.17538791892137517
2021-11-16,-0.004212183449931045,0.0,1.0,4,4,0.5,-0.004212183449931045,1170436.9693820458,0.17043696938204578
2021-11-17,-0.001572065591002476,0.0,0.9999999999999999,4,3,0.9166666666666666,-0.001572065591002476,1168596.965696043,0.1685969656960431
2021-11-18,-0.013445026822961779,0.0,0.9999999999999999,3,1,1.0,-0.013445026822961779,1152885.1481470282,0.15288514814702814
2021-11-19,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-11-22,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-11-23,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-11-24,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-11-25,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-11-26,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-11-29,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-11-30,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-01,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-02,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-03,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-06,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-07,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-08,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-09,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-10,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-13,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-14,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-15,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-16,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-17,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-20,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-21,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-22,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-23,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-27,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-28,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-29,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2021-12-30,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-03,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-04,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-05,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-07,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-10,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-11,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-12,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-13,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-14,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-17,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-18,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-19,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-20,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-21,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-24,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-25,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-26,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-27,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-28,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-01-31,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-02-01,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-02-02,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-02-03,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-02-04,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-02-07,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
2022-02-08,0.0,0.0,0.0,0,0,0.0,0.0,1152885.1481470282,0.15288514814702814
